Point ID,SegFac Code,CI Survey Name,Start Date,Station Number,Original Station Number,GIS Processed Chainage (ft), CIS ON/OFF Inspection Date/Time, CIS Static Inspection Date/Time,Native Start Date,CIS Structure P/S Uncompensated,CIS Structure IRF Uncompensated,CIS Structure P/S,CIS Structure IRF,CIS Native P/S,CIS Structure P/S Reading Date/Time,CIS Structure IRF Reading Date/Time,CIS Structure Static  Reading Date/Time,Plot This Point,Is Gps Time,Latitude,Longitude,Survey Remarks,Series,Surveyor,Vendor,Allegro Survey Cycle On Time,Allegro Survey Cycle Off Time,Survey Purpose,Survey Type,Survey Interval
1359,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3171+08.38,67+90,,7/20/2021 01:28:35 PM,,,,,-1.021,-0.557,,7/20/2021 01:28:35 PM,7/20/2021 01:28:36 PM,,True,True,41.06877899,-79.25923157,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1360,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3171+10.84,67+95,,7/20/2021 01:28:35 PM,,,,,-1.021,-0.557,,7/20/2021 01:28:35 PM,7/20/2021 01:28:36 PM,,True,True,41.06878281,-79.25922394,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1361,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3171+20.27,68+00,,7/20/2021 01:28:39 PM,,,,,-1.664,-0.543,,7/20/2021 01:28:39 PM,7/20/2021 01:28:40 PM,,True,True,41.06879044,-79.25919342,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1362,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3171+22.52,68+05,,7/20/2021 01:28:43 PM,,,,,-2.333,-0.543,,7/20/2021 01:28:43 PM,7/20/2021 01:28:40 PM,,True,True,41.06879044,-79.25918579,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1363,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3171+29.49,68+10,,7/20/2021 01:28:43 PM,,,,,-2.333,-0.411,,7/20/2021 01:28:43 PM,7/20/2021 01:28:44 PM,,True,True,41.06879425,-79.2591629,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1364,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3171+34.61,68+15,,7/20/2021 01:28:43 PM,,,,,-2.333,-0.411,,7/20/2021 01:28:43 PM,7/20/2021 01:28:44 PM,,True,True,41.06880569,-79.25914764,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1365,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3171+39.12,68+20,,7/20/2021 01:28:47 PM,,,,,-1.220,-0.510,,7/20/2021 01:28:47 PM,7/20/2021 01:28:48 PM,,True,True,41.06880569,-79.25913239,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1366,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3171+44.03,68+25,,7/20/2021 01:28:47 PM,,,,,-1.220,-0.510,,7/20/2021 01:28:47 PM,7/20/2021 01:28:48 PM,,True,True,41.06881332,-79.25911713,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1367,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3171+51.20,68+30,,7/20/2021 01:28:51 PM,,,,,-0.779,-0.510,,7/20/2021 01:28:51 PM,7/20/2021 01:28:48 PM,,True,True,41.06882095,-79.25909424,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1368,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3171+55.92,68+35,,7/20/2021 01:28:51 PM,,,,,-0.779,-0.448,,7/20/2021 01:28:51 PM,7/20/2021 01:28:52 PM,,True,True,41.06882477,-79.25907898,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1369,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3171+58.17,68+40,,7/20/2021 01:28:55 PM,,,,,-0.588,-0.448,,7/20/2021 01:28:55 PM,7/20/2021 01:28:52 PM,,True,True,41.06882477,-79.25907135,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1370,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3171+65.14,68+45,,7/20/2021 01:28:55 PM,,,,,-0.588,-0.409,,7/20/2021 01:28:55 PM,7/20/2021 01:28:56 PM,,True,True,41.06882858,-79.25904846,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1371,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3171+72.31,68+50,,7/20/2021 01:28:55 PM,,,,,-0.588,-0.409,,7/20/2021 01:28:55 PM,7/20/2021 01:28:56 PM,,True,True,41.06883621,-79.25902557,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1372,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3171+76.82,68+55,,7/20/2021 01:28:59 PM,,,,,-0.552,-0.409,,7/20/2021 01:28:59 PM,7/20/2021 01:28:56 PM,,True,True,41.06883621,-79.25901031,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1373,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3171+83.79,68+60,,7/20/2021 01:28:59 PM,,,,,-0.552,-0.365,,7/20/2021 01:28:59 PM,7/20/2021 01:29:00 PM,,True,True,41.06884003,-79.25898743,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1374,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3171+88.30,68+65,,7/20/2021 01:28:59 PM,,,,,-0.552,-0.365,,7/20/2021 01:28:59 PM,7/20/2021 01:29:00 PM,,True,True,41.06884003,-79.25897217,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1375,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3171+95.27,68+70,,7/20/2021 01:29:03 PM,,,,,-0.524,-0.397,,7/20/2021 01:29:03 PM,7/20/2021 01:29:04 PM,,True,True,41.06884384,-79.25894928,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1376,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3171+97.52,68+75,,7/20/2021 01:29:03 PM,,,,,-0.524,-0.397,,7/20/2021 01:29:03 PM,7/20/2021 01:29:04 PM,,True,True,41.06884384,-79.25894165,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1377,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3172+04.49,68+80,,7/20/2021 01:29:07 PM,,,,,-0.524,-0.397,,7/20/2021 01:29:07 PM,7/20/2021 01:29:04 PM,,True,True,41.06884766,-79.25891876,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1378,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3172+09.20,68+85,,7/20/2021 01:29:07 PM,,,,,-0.524,-0.404,,7/20/2021 01:29:07 PM,7/20/2021 01:29:08 PM,,True,True,41.06885147,-79.2589035,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1379,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3172+16.17,68+90,,7/20/2021 01:29:07 PM,,,,,-0.524,-0.404,,7/20/2021 01:29:07 PM,7/20/2021 01:29:08 PM,,True,True,41.06885529,-79.25888062,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1380,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3172+18.42,68+95,,7/20/2021 01:29:11 PM,,,,,-0.560,-0.428,,7/20/2021 01:29:11 PM,7/20/2021 01:29:12 PM,,True,True,41.06885529,-79.25887299,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1381,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3172+25.59,69+00,,7/20/2021 01:29:11 PM,,,,,-0.560,-0.428,,7/20/2021 01:29:11 PM,7/20/2021 01:29:12 PM,,True,True,41.06886292,-79.2588501,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1382,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3172+30.10,69+05,,7/20/2021 01:29:11 PM,,,,,-0.560,-0.428,,7/20/2021 01:29:11 PM,7/20/2021 01:29:12 PM,,True,True,41.06886292,-79.25883484,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1383,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3172+37.07,69+10,,7/20/2021 01:29:15 PM,,,,,-0.505,-0.394,,7/20/2021 01:29:15 PM,7/20/2021 01:29:16 PM,,True,True,41.06886673,-79.25881195,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1384,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3172+41.78,69+15,,7/20/2021 01:29:15 PM,,,,,-0.505,-0.394,,7/20/2021 01:29:15 PM,7/20/2021 01:29:16 PM,,True,True,41.06887054,-79.25879669,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1385,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3172+48.75,69+20,,7/20/2021 01:29:19 PM,,,,,-0.625,-0.394,,7/20/2021 01:29:19 PM,7/20/2021 01:29:16 PM,,True,True,41.06887436,-79.2587738,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1386,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3172+51.21,69+25,,7/20/2021 01:29:19 PM,,,,,-0.625,-0.464,,7/20/2021 01:29:19 PM,7/20/2021 01:29:20 PM,,True,True,41.06887817,-79.25876617,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1387,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3172+58.18,69+30,,7/20/2021 01:29:19 PM,,,,,-0.625,-0.464,,7/20/2021 01:29:19 PM,7/20/2021 01:29:20 PM,,True,True,41.06888199,-79.25874329,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1388,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3172+62.69,69+35,,7/20/2021 01:29:23 PM,,,,,-0.818,-0.574,,7/20/2021 01:29:23 PM,7/20/2021 01:29:24 PM,,True,True,41.06888199,-79.25872803,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1389,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3172+69.65,69+40,,7/20/2021 01:29:23 PM,,,,,-0.818,-0.574,,7/20/2021 01:29:23 PM,7/20/2021 01:29:24 PM,,True,True,41.0688858,-79.25870514,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1390,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3172+74.37,69+45,,7/20/2021 01:29:23 PM,,,,,-0.818,-0.574,,7/20/2021 01:29:23 PM,7/20/2021 01:29:24 PM,,True,True,41.06888962,-79.25868988,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1391,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3172+81.34,69+50,,7/20/2021 01:29:27 PM,,,,,-0.936,-0.613,,7/20/2021 01:29:27 PM,7/20/2021 01:29:28 PM,,True,True,41.06889343,-79.25866699,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1392,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3172+83.59,69+55,,7/20/2021 01:29:27 PM,,,,,-0.936,-0.613,,7/20/2021 01:29:27 PM,7/20/2021 01:29:28 PM,,True,True,41.06889343,-79.25865936,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1393,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3172+90.76,69+60,,7/20/2021 01:29:31 PM,,,,,-1.004,-0.613,,7/20/2021 01:29:31 PM,7/20/2021 01:29:28 PM,,True,True,41.06890106,-79.25863647,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1394,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3172+95.47,69+65,,7/20/2021 01:29:31 PM,,,,,-1.004,-0.626,,7/20/2021 01:29:31 PM,7/20/2021 01:29:32 PM,,True,True,41.06890488,-79.25862122,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1395,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3173+02.44,69+70,,7/20/2021 01:29:31 PM,,,,,-1.004,-0.626,,7/20/2021 01:29:31 PM,7/20/2021 01:29:32 PM,,True,True,41.06890869,-79.25859833,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1396,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3173+04.90,69+75,,7/20/2021 01:29:35 PM,,,,,-1.028,-0.639,,7/20/2021 01:29:35 PM,7/20/2021 01:29:36 PM,,True,True,41.06891251,-79.2585907,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1397,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3173+11.87,69+80,,7/20/2021 01:29:35 PM,,,,,-1.028,-0.639,,7/20/2021 01:29:35 PM,7/20/2021 01:29:36 PM,,True,True,41.06891632,-79.25856781,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1398,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3173+14.12,69+85,,7/20/2021 01:29:39 PM,,,,,-1.057,-0.639,,7/20/2021 01:29:39 PM,7/20/2021 01:29:36 PM,,True,True,41.06891632,-79.25856018,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1399,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3173+23.55,69+90,,7/20/2021 01:29:39 PM,,,,,-1.057,-0.629,,7/20/2021 01:29:39 PM,7/20/2021 01:29:40 PM,,True,True,41.06892395,-79.25852966,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1400,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3173+25.80,69+95,,7/20/2021 01:29:39 PM,,,,,-1.057,-0.629,,7/20/2021 01:29:39 PM,7/20/2021 01:29:40 PM,,True,True,41.06892395,-79.25852203,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1401,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3173+32.77,70+00,,7/20/2021 01:29:43 PM,,,,,-1.150,-0.629,,7/20/2021 01:29:43 PM,7/20/2021 01:29:40 PM,,True,True,41.06892776,-79.25849915,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1402,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3173+37.28,70+05,,7/20/2021 01:29:43 PM,,,,,-1.150,-0.626,,7/20/2021 01:29:43 PM,7/20/2021 01:29:44 PM,,True,True,41.06892776,-79.25848389,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1403,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3173+44.45,70+10,,7/20/2021 01:29:43 PM,,,,,-1.150,-0.626,,7/20/2021 01:29:43 PM,7/20/2021 01:29:44 PM,,True,True,41.06893539,-79.258461,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1404,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3173+49.16,70+15,,7/20/2021 01:29:47 PM,,,,,-2.790,-0.582,,7/20/2021 01:29:47 PM,7/20/2021 01:29:48 PM,,True,True,41.06893921,-79.25844574,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1405,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3173+56.13,70+20,,7/20/2021 01:29:47 PM,,,,,-2.790,-0.582,,7/20/2021 01:29:47 PM,7/20/2021 01:29:48 PM,,True,True,41.06894302,-79.25842285,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1406,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3173+58.39,70+25,,7/20/2021 01:29:47 PM,,,,,-2.790,-0.582,,7/20/2021 01:29:47 PM,7/20/2021 01:29:48 PM,,True,True,41.06894302,-79.25841522,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1407,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3173+65.56,70+30,,7/20/2021 01:29:51 PM,,,,,-1.408,-0.629,,7/20/2021 01:29:51 PM,7/20/2021 01:29:52 PM,,True,True,41.06895065,-79.25839233,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1408,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3173+70.07,70+35,,7/20/2021 01:29:51 PM,,,,,-1.408,-0.629,,7/20/2021 01:29:51 PM,7/20/2021 01:29:52 PM,,True,True,41.06895065,-79.25837708,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1409,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3173+77.03,70+40,,7/20/2021 01:29:55 PM,,,,,-0.786,-0.629,,7/20/2021 01:29:55 PM,7/20/2021 01:29:52 PM,,True,True,41.06895447,-79.25835419,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1410,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3173+79.29,70+45,,7/20/2021 01:29:55 PM,,,,,-0.786,-0.515,,7/20/2021 01:29:55 PM,7/20/2021 01:29:56 PM,,True,True,41.06895447,-79.25834656,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1411,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3173+86.26,70+50,,7/20/2021 01:29:55 PM,,,,,-0.786,-0.515,,7/20/2021 01:29:55 PM,7/20/2021 01:29:56 PM,,True,True,41.06895828,-79.25832367,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1412,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3173+90.97,70+55,,7/20/2021 01:29:59 PM,,,,,-0.693,-0.433,,7/20/2021 01:29:59 PM,7/20/2021 01:30:00 PM,,True,True,41.0689621,-79.25830841,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1413,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3173+97.94,70+60,,7/20/2021 01:29:59 PM,,,,,-0.693,-0.433,,7/20/2021 01:29:59 PM,7/20/2021 01:30:00 PM,,True,True,41.06896591,-79.25828552,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1414,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3174+02.65,70+65,,7/20/2021 01:29:59 PM,,,,,-0.693,-0.433,,7/20/2021 01:29:59 PM,7/20/2021 01:30:00 PM,,True,True,41.06896973,-79.25827026,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1415,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3174+09.62,70+70,,7/20/2021 01:30:03 PM,,,,,-0.674,-0.558,,7/20/2021 01:30:03 PM,7/20/2021 01:30:04 PM,,True,True,41.06897354,-79.25824738,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1416,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3174+14.33,70+75,,7/20/2021 01:30:03 PM,,,,,-0.674,-0.558,,7/20/2021 01:30:03 PM,7/20/2021 01:30:04 PM,,True,True,41.06897736,-79.25823212,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1417,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3174+16.59,70+80,,7/20/2021 01:30:03 PM,,,,,-0.674,-0.558,,7/20/2021 01:30:03 PM,7/20/2021 01:30:04 PM,,True,True,41.06897736,-79.25822449,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1418,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3174+25.81,70+85,,7/20/2021 01:30:07 PM,,,,,-0.930,-0.661,,7/20/2021 01:30:07 PM,7/20/2021 01:30:08 PM,,True,True,41.06898117,-79.25819397,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1419,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3174+28.27,70+90,,7/20/2021 01:30:07 PM,,,,,-0.930,-0.661,,7/20/2021 01:30:07 PM,7/20/2021 01:30:08 PM,,True,True,41.06898499,-79.25818634,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1420,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3174+35.24,70+95,,7/20/2021 01:30:11 PM,,,,,-1.027,-0.661,,7/20/2021 01:30:11 PM,7/20/2021 01:30:08 PM,,True,True,41.0689888,-79.25816345,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1421,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3174+39.95,71+00,,7/20/2021 01:30:11 PM,,,,,-1.027,-0.719,,7/20/2021 01:30:11 PM,7/20/2021 01:30:12 PM,,True,True,41.06899261,-79.25814819,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1422,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3174+44.46,71+05,,7/20/2021 01:30:11 PM,,,,,-1.027,-0.719,,7/20/2021 01:30:11 PM,7/20/2021 01:30:12 PM,,True,True,41.06899261,-79.25813293,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1423,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3174+51.63,71+10,,7/20/2021 01:30:15 PM,,,,,-1.030,-0.719,,7/20/2021 01:30:15 PM,7/20/2021 01:30:12 PM,,True,True,41.06900024,-79.25811005,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1424,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3174+56.14,71+15,,7/20/2021 01:30:15 PM,,,,,-1.030,-0.748,,7/20/2021 01:30:15 PM,7/20/2021 01:30:16 PM,,True,True,41.06900024,-79.25809479,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1425,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3174+63.10,71+20,,7/20/2021 01:30:15 PM,,,,,-1.030,-0.748,,7/20/2021 01:30:15 PM,7/20/2021 01:30:16 PM,,True,True,41.06900406,-79.2580719,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1426,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3174+67.82,71+25,,7/20/2021 01:30:19 PM,,,,,-1.068,-0.748,,7/20/2021 01:30:19 PM,7/20/2021 01:30:16 PM,,True,True,41.06900787,-79.25805664,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1427,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3174+70.07,71+30,,7/20/2021 01:30:19 PM,,,,,-1.068,-0.757,,7/20/2021 01:30:19 PM,7/20/2021 01:30:20 PM,,True,True,41.06900787,-79.25804901,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1428,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3174+79.30,71+35,,7/20/2021 01:30:19 PM,,,,,-1.068,-0.757,,7/20/2021 01:30:19 PM,7/20/2021 01:30:20 PM,,True,True,41.06901169,-79.25801849,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1429,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3174+81.75,71+40,,7/20/2021 01:30:23 PM,,,,,-1.106,-0.823,,7/20/2021 01:30:23 PM,7/20/2021 01:30:24 PM,,True,True,41.0690155,-79.25801086,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1430,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3174+91.18,71+45,,7/20/2021 01:30:23 PM,,,,,-1.106,-0.823,,7/20/2021 01:30:23 PM,7/20/2021 01:30:24 PM,,True,True,41.06902313,-79.25798035,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1431,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3174+93.43,71+50,,7/20/2021 01:30:23 PM,,,,,-1.106,-0.823,,7/20/2021 01:30:23 PM,7/20/2021 01:30:24 PM,,True,True,41.06902313,-79.25797272,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1432,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3174+98.15,71+55,,7/20/2021 01:30:27 PM,,,,,-1.115,-0.823,,7/20/2021 01:30:27 PM,7/20/2021 01:30:28 PM,,True,True,41.06902695,-79.25795746,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1433,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3175+05.32,71+60,,7/20/2021 01:30:27 PM,,,,,-1.115,-0.823,,7/20/2021 01:30:27 PM,7/20/2021 01:30:28 PM,,True,True,41.06903458,-79.25793457,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1434,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3175+09.62,71+65,,7/20/2021 01:31:23 PM,,,,,-1.103,-0.820,,7/20/2021 01:31:23 PM,7/20/2021 01:31:24 PM,,True,True,41.06903076,-79.25791931,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1435,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3175+14.13,71+70,,7/20/2021 01:31:27 PM,,,,,-1.100,-0.816,,7/20/2021 01:31:27 PM,7/20/2021 01:31:28 PM,,True,True,41.06903076,-79.25790405,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1436,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3175+21.10,71+75,,7/20/2021 01:31:27 PM,,,,,-1.100,-0.816,,7/20/2021 01:31:27 PM,7/20/2021 01:31:28 PM,,True,True,41.06903458,-79.25788116,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1437,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3175+28.07,71+80,,7/20/2021 01:31:31 PM,,,,,-1.087,-0.812,,7/20/2021 01:31:31 PM,7/20/2021 01:31:32 PM,,True,True,41.06903839,-79.25785828,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1438,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3175+30.32,71+85,,7/20/2021 01:31:31 PM,,,,,-1.087,-0.812,,7/20/2021 01:31:31 PM,7/20/2021 01:31:32 PM,,True,True,41.06903839,-79.25785065,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1439,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3175+37.29,71+90,,7/20/2021 01:31:35 PM,,,,,-1.064,-0.812,,7/20/2021 01:31:35 PM,7/20/2021 01:31:32 PM,,True,True,41.06904221,-79.25782776,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
1440,134,2021 TC Line 134 CIS & Troubleshooting,2021-07-20,3175+42.00,71+95,,7/20/2021 01:31:35 PM,,,,,-1.064,-0.809,,7/20/2021 01:31:35 PM,7/20/2021 01:31:36 PM,,True,True,41.06904602,-79.2578125,,134,CHRIS WRIGHTSTONE,LSC,3,1,CIS,CISOnOff,5
